x,y,A,Theta,Phi,Pi,Psi_re,Psi_im
0,28,1.007909240204e+00,9.196345782138e-01,1.618033988750e+00,1.000000000000e+00,9.884646050992e-01,1.297130990501e+00
0,29,1.008254482048e+00,9.310725514585e-01,1.618033988750e+00,1.000000000000e+00,9.738971980796e-01,1.308800079863e+00
0,30,1.008604284162e+00,9.424388239045e-01,1.618033988750e+00,1.000000000000e+00,9.592911302730e-01,1.320242763911e+00
0,31,1.008957968226e+00,9.537187376445e-01,1.618033988750e+00,1.000000000000e+00,9.446693419076e-01,1.331445995310e+00
0,32,1.009314813112e+00,9.648972113342e-01,1.618033988750e+00,1.000000000000e+00,9.300559191134e-01,1.342397156728e+00
0,33,1.009674056721e+00,9.759587723028e-01,1.618033988750e+00,1.000000000000e+00,9.154760423707e-01,1.353084120862e+00
0,34,1.010034898137e+00,9.868875923477e-01,1.618033988750e+00,1.000000000000e+00,9.009559248556e-01,1.363495307247e+00
0,35,1.010396500114e+00,9.976675271639e-01,1.618033988750e+00,1.000000000000e+00,8.865227406921e-01,1.373619734975e+00
0,36,1.010757991885e+00,1.008282159318e+00,1.618033988750e+00,1.000000000000e+00,8.722045432369e-01,1.383447070503e+00
0,37,1.011118472273e+00,1.018714844640e+00,1.618033988750e+00,1.000000000000e+00,8.580301736524e-01,1.392967669746e+00
0,38,1.011477013112e+00,1.028948761874e+00,1.618033988750e+00,1.000000000000e+00,8.440291601453e-01,1.402172613709e+00
0,39,1.011832662940e+00,1.038966965378e+00,1.618033988750e+00,1.000000000000e+00,8.302316083762e-01,1.411053736984e+00
0,40,1.012184450971e+00,1.048752440639e+00,1.618033988750e+00,1.000000000000e+00,8.166680836621e-01,1.419603648547e+00
0,41,1.012531391299e+00,1.058288162332e+00,1.618033988750e+00,1.000000000000e+00,8.033694857134e-01,1.427815744361e+00
0,42,1.012872487333e+00,1.067557154607e+00,1.618033988750e+00,1.000000000000e+00,7.903669167465e-01,1.435684211463e+00
0,43,1.013206736423e+00,1.076542553275e+00,1.618033988750e+00,1.000000000000e+00,7.776915439107e-01,1.443204023314e+00
0,44,1.013533134653e+00,1.085227669522e+00,1.618033988750e+00,1.000000000000e+00,7.653744570493e-01,1.450370926347e+00
0,45,1.013850681766e+00,-1.147277455960e+01,1.618033988750e+00,1.000000000000e+00,7.534465228792e-01,1.457181417820e+00
0,46,1.014158386197e+00,-1.146473904815e+01,1.618033988750e+00,1.000000000000e+00,7.419382367243e-01,1.463632715215e+00
0,47,1.014455270171e+00,-1.145705218158e+01,1.618033988750e+00,1.000000000000e+00,7.308795729745e-01,1.469722717613e+00
0,48,1.014740374828e+00,-1.144972929354e+01,1.618033988750e+00,1.000000000000e+00,7.202998354546e-01,1.475449959605e+00
0,49,1.015012765352e+00,-1.144278521506e+01,1.618033988750e+00,1.000000000000e+00,7.102275088918e-01,1.480813558472e+00
0,50,1.015271536043e+00,-1.143623421045e+01,1.618033988750e+00,1.000000000000e+00,7.006901126539e-01,1.485813155487e+00
0,51,1.015515815321e+00,-1.143008991459e+01,1.618033988750e+00,1.000000000000e+00,6.917140578983e-01,1.490448852353e+00
0,52,1.015744770596e+00,-1.142436527220e+01,1.618033988750e+00,1.000000000000e+00,6.833245092318e-01,1.494721143838e+00
0,53,1.015957612991e+00,-1.141907247940e+01,1.618033988750e+00,1.000000000000e+00,6.755452519232e-01,1.498630847834e+00
0,54,1.016153601859e+00,-1.141422292807e+01,1.618033988750e+00,1.000000000000e+00,6.683985656462e-01,1.502179034068e+00
0,55,1.016332049075e+00,-1.140982715334e+01,1.618033988750e+00,1.000000000000e+00,6.619051056613e-01,1.505366952765e+00
0,56,1.016492323055e+00,-1.140589478453e+01,1.618033988750e+00,1.000000000000e+00,6.560837922629e-01,1.508195964576e+00
0,57,1.016633852485e+00,-1.140243450008e+01,1.618033988750e+00,1.000000000000e+00,6.509517092400e-01,1.510667473069e+00
0,58,1.016756129705e+00,-1.139945398653e+01,1.618033988750e+00,1.000000000000e+00,6.465240120159e-01,1.512782861046e+00
0,59,1.016858713748e+00,-1.139695990208e+01,1.618033988750e+00,1.000000000000e+00,6.428138460485e-01,1.514543431871e+00
0,60,1.016941232985e+00,-1.139495784480e+01,1.618033988750e+00,1.000000000000e+00,6.398322759912e-01,1.515950356941e+00
0,61,1.017003387372e+00,-1.139345232581e+01,1.618033988750e+00,1.000000000000e+00,6.375882260380e-01,1.517004630273e+00
0,62,1.017044950264e+00,-1.139244674764e+01,1.618033988750e+00,1.000000000000e+00,6.360884317950e-01,1.517707031089e+00
0,63,1.017065769792e+00,-1.139194338780e+01,1.618033988750e+00,1.000000000000e+00,6.353374039517e-01,1.518058095112e+00
0,64,1.017065769792e+00,-1.139194338780e+01,1.618033988750e+00,1.000000000000e+00,6.353374039517e-01,1.518058095112e+00
0,65,1.017044950264e+00,-1.139244674764e+01,1.618033988750e+00,1.000000000000e+00,6.360884317950e-01,1.517707031089e+00
0,66,1.017003387372e+00,-1.139345232581e+01,1.618033988750e+00,1.000000000000e+00,6.375882260380e-01,1.517004630273e+00
0,67,1.016941232985e+00,-1.139495784480e+01,1.618033988750e+00,1.000000000000e+00,6.398322759912e-01,1.515950356941e+00
0,68,1.016858713748e+00,-1.139695990208e+01,1.618033988750e+00,1.000000000000e+00,6.428138460485e-01,1.514543431871e+00
0,69,1.016756129705e+00,-1.139945398653e+01,1.618033988750e+00,1.000000000000e+00,6.465240120159e-01,1.512782861046e+00
0,70,1.016633852485e+00,-1.140243450008e+01,1.618033988750e+00,1.000000000000e+00,6.509517092400e-01,1.510667473069e+00
0,71,1.016492323055e+00,-1.140589478453e+01,1.618033988750e+00,1.000000000000e+00,6.560837922629e-01,1.508195964576e+00
0,72,1.016332049075e+00,-1.140982715334e+01,1.618033988750e+00,1.000000000000e+00,6.619051056613e-01,1.505366952765e+00
0,73,1.016153601859e+00,-1.141422292807e+01,1.618033988750e+00,1.000000000000e+00,6.683985656462e-01,1.502179034068e+00
0,74,1.015957612991e+00,-1.141907247940e+01,1.618033988750e+00,1.000000000000e+00,6.755452519232e-01,1.498630847834e+00
0,75,1.015744770596e+00,-1.142436527220e+01,1.618033988750e+00,1.000000000000e+00,6.833245092318e-01,1.494721143838e+00
0,76,1.015515815321e+00,-1.143008991459e+01,1.618033988750e+00,1.000000000000e+00,6.917140578983e-01,1.490448852353e+00
0,77,1.015271536043e+00,-1.143623421045e+01,1.618033988750e+00,1.000000000000e+00,7.006901126539e-01,1.485813155487e+00
0,78,1.015012765352e+00,-1.144278521506e+01,1.618033988750e+00,1.000000000000e+00,7.102275088918e-01,1.480813558472e+00
0,79,1.014740374828e+00,-1.144972929354e+01,1.618033988750e+00,1.000000000000e+00,7.202998354546e-01,1.475449959605e+00
0,80,1.014455270171e+00,-1.145705218158e+01,1.618033988750e+00,1.000000000000e+00,7.308795729745e-01,1.469722717613e+00
0,81,1.014158386197e+00,-1.146473904815e+01,1.618033988750e+00,1.000000000000e+00,7.419382367243e-01,1.463632715215e+00
0,82,1.013850681766e+00,-1.147277455960e+01,1.618033988750e+00,1.000000000000e+00,7.534465228792e-01,1.457181417820e+00
0,83,1.013533134653e+00,1.085227669522e+00,1.618033988750e+00,1.000000000000e+00,7.653744570493e-01,1.450370926347e+00
0,84,1.013206736423e+00,1.076542553275e+00,1.618033988750e+00,1.000000000000e+00,7.776915439107e-01,1.443204023314e+00
0,85,1.012872487333e+00,1.067557154607e+00,1.618033988750e+00,1.000000000000e+00,7.903669167465e-01,1.435684211463e+00
0,86,1.012531391299e+00,1.058288162332e+00,1.618033988750e+00,1.000000000000e+00,8.033694857134e-01,1.427815744361e+00
0,87,1.012184450971e+00,1.048752440639e+00,1.618033988750e+00,1.000000000000e+00,8.166680836621e-01,1.419603648547e+00
0,88,1.011832662940e+00,1.038966965378e+00,1.618033988750e+00,1.000000000000e+00,8.302316083762e-01,1.411053736984e+00
0,89,1.011477013112e+00,1.028948761874e+00,1.618033988750e+00,1.000000000000e+00,8.440291601453e-01,1.402172613709e+00
0,90,1.011118472273e+00,1.018714844640e+00,1.618033988750e+00,1.000000000000e+00,8.580301736524e-01,1.392967669746e+00
0,91,1.010757991885e+00,1.008282159318e+00,1.618033988750e+00,1.000000000000e+00,8.722045432369e-01,1.383447070503e+00
0,92,1.010396500114e+00,9.976675271639e-01,1.618033988750e+00,1.000000000000e+00,8.865227406921e-01,1.373619734975e+00
0,93,1.010034898137e+00,9.868875923477e-01,1.618033988750e+00,1.000000000000e+00,9.009559248556e-01,1.363495307247e+00
0,94,1.009674056721e+00,9.759587723028e-01,1.618033988750e+00,1.000000000000e+00,9.154760423707e-01,1.353084120862e+00
0,95,1.009314813112e+00,9.648972113342e-01,1.618033988750e+00,1.000000000000e+00,9.300559191134e-01,1.342397156728e+00
0,96,1.008957968226e+00,9.537187376445e-01,1.618033988750e+00,1.000000000000e+00,9.446693419076e-01,1.331445995310e+00
0,97,1.008604284162e+00,9.424388239045e-01,1.618033988750e+00,1.000000000000e+00,9.592911302730e-01,1.320242763911e+00
0,98,1.008254482048e+00,9.310725514585e-01,1.618033988750e+00,1.000000000000e+00,9.738971980796e-01,1.308800079863e+00
0,99,1.007909240204e+00,9.196345782138e-01,1.618033988750e+00,1.000000000000e+00,9.884646050992e-01,1.297130990501e+00
0,100,1.007569192643e+00,9.081391102315e-01,1.618033988750e+00,1.000000000000e+00,1.002971598563e+00,1.285248910761e+00
0,101,1.007234927895e+00,8.965998770014e-01,1.618033988750e+00,1.000000000000e+00,1.017397644940e+00,1.273167559254e+00
0,102,1.006906988155e+00,8.850301103510e-01,1.618033988750e+00,1.000000000000e+00,1.031723452249e+00,1.260900893618e+00
0,103,1.006585868738e+00,8.734425269102e-01,1.618033988750e+00,1.000000000000e+00,1.045930983307e+00,1.248463045927e+00
0,104,1.006272017845e+00,8.618493140293e-01,1.618033988750e+00,1.000000000000e+00,1.060003460387e+00,1.235868258868e+00
0,105,1.005965836618e+00,8.502621190202e-01,1.618033988750e+00,1.000000000000e+00,1.073925361832e+00,1.223130823348e+00
0,106,1.005667679467e+00,8.386920415761e-01,1.618033988750e+00,1.000000000000e+00,1.087682411211e+00,1.210265018122e+00
0,107,1.005377854670e+00,8.271496292017e-01,1.618033988750e+00,1.000000000000e+00,1.101261559645e+00,1.197285051951e+00
0,108,1.005096625209e+00,8.156448754794e-01,1.618033988750e+00,1.000000000000e+00,1.114650961971e+00,1.184205008751e+00
0,109,1.004824209834e+00,8.041872209789e-01,1.618033988750e+00,1.000000000000e+00,1.127839947401e+00,1.171038796083e+00
0,110,1.004560784338e+00,7.927855566153e-01,1.618033988750e+00,1.000000000000e+00,1.140818985363e+00,1.157800097292e+00
0,111,1.004306483017e+00,7.814482292533e-01,1.618033988750e+00,1.000000000000e+00,1.153579647185e+00,1.144502327519e+00
0,112,1.004061400301e+00,7.701830493537e-01,1.618033988750e+00,1.000000000000e+00,1.166114564289e+00,1.131158593726e+00
0,113,1.003825592521e+00,7.589973004564e-01,1.618033988750e+00,1.000000000000e+00,1.178417383507e+00,1.117781658837e+00
0,114,1.003599079817e+00,7.478977503010e-01,1.618033988750e+00,1.000000000000e+00,1.190482720151e+00,1.104383910027e+00
0,115,1.003381848140e+00,7.368906633843e-01,1.618033988750e+00,1.000000000000e+00,1.202306109383e+00,1.090977331123e+00
0,116,1.003173851341e+00,7.259818147651e-01,1.618033988750e+00,1.000000000000e+00,1.213883956428e+00,1.077573479061e+00
0,117,1.002975013328e+00,7.151765049306e-01,1.618033988750e+00,1.000000000000e+00,1.225213486120e+00,1.064183464277e+00
0,118,1.002785230264e+00,7.044795755484e-01,1.618033988750e+00,1.000000000000e+00,1.236292692231e+00,1.050817934897e+00
0,119,1.002604372799e+00,6.938954259389e-01,1.618033988750e+00,1.000000000000e+00,1.247120286973e+00,1.037487064534e+00
0,120,1.002432288304e+00,6.834280301092e-01,1.618033988750e+00,1.000000000000e+00,1.257695651056e+00,1.024200543509e+00
0,121,1.002268803103e+00,6.730809542046e-01,1.618033988750e+00,1.000000000000e+00,1.268018784590e+00,1.010967573268e+00
0,122,1.002113724683e+00,6.628573742427e-01,1.618033988750e+00,1.000000000000e+00,1.278090259120e+00,9.977968637722e-01
0,123,1.001966843866e+00,6.527600940048e-01,1.618033988750e+00,1.000000000000e+00,1.287911171030e+00,9.846966336223e-01
0,124,1.001827936933e+00,6.427915629734e-01,1.618033988750e+00,1.000000000000e+00,1.297483096484e+00,9.716746126694e-01
0,125,1.001696767688e+00,6.329538942138e-01,1.618033988750e+00,1.000000000000e+00,1.306808048087e+00,9.587380468808e-01
0,126,1.001573089449e+00,6.232488821081e-01,1.618033988750e+00,1.000000000000e+00,1.315888433374e+00,9.458937052157e-01
0,127,1.001456646959e+00,6.136780198616e-01,1.618033988750e+00,1.000000000000e+00,1.324727015216e+00,9.331478882786e-01
1,0,1.001573089449e+00,6.140435667547e-01,1.625505895374e+00,1.032081623619e+00,1.373346007467e+00,9.681467944212e-01
1,1,1.001698840203e+00,6.237812124199e-01,1.625421993916e+00,1.031330144347e+00,1.362961283809e+00,9.808317174974e-01
1,2,1.001832405122e+00,6.336602960443e-01,1.625172173791e+00,1.029120897524e+00,1.350278951173e+00,9.920984146847e-01
1,3,1.001974059868e+00,6.436794898431e-01,1.624762045418e+00,1.025586040363e+00,1.335519452786e+00,1.002011875903e+00
1,4,1.002124070843e+00,6.538371571285e-01,1.624200819398e+00,1.020934828945e+00,1.319004030122e+00,1.010722231935e+00
1,5,1.002282693124e+00,6.641313334666e-01,1.623501099656e+00,1.015438370759e+00,1.301130203810e+00,1.018454515144e+00
1,6,1.002450168315e+00,6.745597075235e-01,1.622678600389e+00,1.009410572931e+00,1.282342933577e+00,1.025493257850e+00
1,7,1.002626722313e+00,6.851196016817e-01,1.621751793158e+00,1.003187106592e+00,1.263104230612e+00,1.032163470129e+00
1,8,1.002812563022e+00,6.958079525228e-01,1.620741492056e+00,9.971041818671e-01,1.243863823819e+00,1.038809710857e+00
1,9,1.003007878001e+00,7.066212912798e-01,1.619670386266e+00,9.914786778314e-01,1.225033001418e+00,1.045774891842e+00
1,10,1.003212832079e+00,7.175557243786e-01,1.618562530516e+00,9.865907828582e-01,1.206963098375e+00,1.053380197146e+00
1,11,1.003427564948e+00,7.286069141992e-01,1.617442804857e+00,9.826698715147e-01,1.189929424015e+00,1.061907148050e+00
1,12,1.003652188744e+00,7.397700601986e-01,1.616336355914e+00,9.798839608987e-01,1.174120842433e+00,1.071582490131e+00
1,13,1.003886785643e+00,7.510398805526e-01,1.615268032144e+00,9.783328094187e-01,1.159634802681e+00,1.082566294558e+00
1,14,1.004131405482e+00,7.624105944833e-01,1.614261825797e+00,9.780445652662e-01,1.146477384372e+00,1.094943489916e+00
1,15,1.004386063434e+00,7.738759054532e-01,1.613340334097e+00,9.789758266143e-01,1.134567849194e+00,1.108718975823e+00
1,16,1.004650737749e+00,7.854289854163e-01,1.612524251762e+00,9.810150012564e-01,1.123747210995e+00,1.123816485446e+00
1,17,1.004925367591e+00,7.970624603268e-01,1.611831906242e+00,9.839888962632e-01,1.113790385502e+00,1.140081407698e+00
1,18,1.005209850983e+00,8.087683971177e-01,1.611278846124e+00,9.876724734109e-01,1.104421489592e+00,1.157287789015e+00
1,19,1.005504042894e+00,8.205382923645e-01,1.610877491946e+00,9.918016300479e-01,1.095331784143e+00,1.175149651096e+00
1,20,1.005807753478e+00,8.323630628601e-01,1.610636857257e+00,9.960886862123e-01,1.086199579107e+00,1.193336546380e+00
1,21,1.006120746497e+00,8.442330383249e-01,1.610562346195e+00,1.000239985194e+00,1.076711165857e+00,1.211492920583e+00
1,22,1.006442737948e+00,8.561379564839e-01,1.610655632116e+00,1.003974686109e+00,1.066581564102e+00,1.229260394487e+00
1,23,1.006773394911e+00,8.680669607344e-01,1.610914620021e+00,1.007043509900e+00,1.055573645680e+00,1.246301587425e+00
1,24,1.007112334641e+00,8.800086006293e-01,1.611333493599e+00,1.009245974610e+00,1.043514106738e+00,1.262323682788e+00
1,25,1.007459123933e+00,8.919508353897e-01,1.611902845853e+00,1.010444596114e+00,1.030304866616e+00,1.277099687630e+00
1,26,1.007813278755e+00,9.038810406520e-01,1.612609890358e+00,1.010574683836e+00,1.015928801051e+00,1.290485348859e+00
1,27,1.008174264198e+00,9.157860186378e-01,1.613438748419e+00,1.009648730345e+00,1.000449242826e+00,1.302429994399e+00
1,28,1.008541494726e+00,9.276520119210e-01,1.614370805672e+00,1.007754932385e+00,9.840033287204e-01,1.312980142514e+00
1,29,1.008914334760e+00,9.394647209401e-01,1.615385130119e+00,1.005050000553e+00,9.667899283317e-01,1.322275477785e+00
1,30,1.009292099607e+00,9.512093253827e-01,1.616458942220e+00,1.001747007069e+00,9.490534425350e-01,1.330537597965e+00
1,31,1.009674056721e+00,9.628705095377e-01,1.617568126471e+00,9.980994846951e-01,9.310651149269e-01,1.338052653295e+00
1,32,1.010059427330e+00,9.744324916815e-01,1.618687772984e+00,9.943832563458e-01,9.131036119713e-01,1.345149516246e+00
1,33,1.010447388413e+00,9.858790575269e-01,1.619792736913e+00,9.908775229161e-01,8.954365040791e-01,1.352175375239e+00
1,34,1.010837075028e+00,9.971935977286e-01,1.620858203149e+00,9.878465931690e-01,8.783039745760e-01,1.359470642825e+00
1,35,1.011227583004e+00,1.008359149397e+00,1.621860243619e+00,9.855233664827e-01,8.619056783342e-01,1.367344863228e+00
1,36,1.011617971964e+00,1.019358441535e+00,1.622776354654e+00,9.840953549078e-01,8.463912531267e-01,1.376054984462e+00
1,37,1.012007268692e+00,1.030173944263e+00,1.623585962374e+00,9.836937280749e-01,8.318546247420e-01,1.385787020006e+00
1,38,1.012394470826e+00,1.040787921662e+00,1.624270884736e+00,9.843856342717e-01,8.183319828982e-01,1.396641838852e+00
1,39,1.012778550845e+00,1.051182488023e+00,1.624815739860e+00,9.861699146912e-01,8.058031481394e-01,1.408625629917e+00
1,40,1.013158460360e+00,1.061339667233e+00,1.625208291475e+00,9.889762760871e-01,7.941959817298e-01,1.421645485924e+00
1,41,1.013533134653e+00,1.071241455018e+00,1.625439723717e+00,9.926679857728e-01,7.833934749811e-01,1.435510504335e+00
1,42,1.013901497467e+00,1.080869883689e+00,1.625504839118e+00,9.970481533368e-01,7.732431495788e-01,1.449938745654e+00
1,43,1.014262466001e+00,1.090207089038e+00,1.625402175326e+00,1.001869614666e+00,7.635683701277e-01,1.464570251393e+00
1,44,1.014614956087e+00,1.099235378973e+00,1.625134037948e+00,1.006848295650e+00,7.541810930987e-01,1.478986047083e+00
1,45,1.014957887509e+00,-1.145843331089e+01,1.624706448772e+00,1.011679687819e+00,7.448954522009e-01,1.492732613993e+00
1,46,1.015290189438e+00,-1.145007488900e+01,1.624129010529e+00,1.016057730013e+00,7.355414305664e-01,1.505350728879e+00
1,47,1.015610805936e+00,-1.144207672279e+01,1.623414691236e+00,1.019695006806e+00,7.259777347646e-01,1.516406919692e+00
1,48,1.015918701494e+00,-1.143445511016e+01,1.622579532966e+00,1.022342821947e+00,7.161029130735e-01,1.525525188323e+00
1,49,1.016212866567e+00,-1.142722582328e+01,1.621642291573e+00,1.023809472366e+00,7.058637947012e-01,1.532416252300e+00
1,50,1.016492323055e+00,-1.142040403916e+01,1.620624015477e+00,1.023975015214e+00,6.952604932744e-01,1.536901485358e+00
1,51,1.016756129705e+00,-1.141400427172e+01,1.619547572965e+00,1.022801033018e+00,6.843475131146e-01,1.538929067733e+00
1,52,1.017003387372e+00,-1.140804030597e+01,1.618437138614e+00,1.020334355433e+00,6.732308842293e-01,1.538580583570e+00
1,53,1.017233244115e+00,-1.140252513467e+01,1.617317650387e+00,1.016704328400e+00,6.620616688997e-01,1.536067325732e+00
1,54,1.017444900082e+00,-1.139747089792e+01,1.616214249574e+00,1.012113926654e+00,6.510265551370e-01,1.531716714645e+00
1,55,1.017637612139e+00,-1.139288882626e+01,1.615151716181e+00,1.006825657793e+00,6.403365135242e-01,1.525950303333e+00
1,56,1.017810698216e+00,-1.138878918746e+01,1.614153912416e+00,1.001143693128e+00,6.302146021315e-01,1.519255641409e+00
1,57,1.017963541327e+00,-1.138518123758e+01,1.613243246800e+00,9.953939105241e-01,6.208839516620e-01,1.512154688732e+00
1,58,1.018095593232e+00,-1.138207317648e+01,1.612440170920e+00,9.899035318907e-01,6.125567760841e-01,1.505171478018e+00
1,59,1.018206377711e+00,-1.137947210829e+01,1.611762720129e+00,9.849818216208e-01,6.054249835796e-01,1.498801386692e+00
1,60,1.018295493430e+00,-1.137738400689e+01,1.611226108511e+00,9.809029596610e-01,5.996526694597e-01,1.493483816535e+00
1,61,1.018362616359e+00,-1.137581368687e+01,1.610842387207e+00,9.778918062587e-01,5.953705128018e-01,1.489579444375e+00
1,62,1.018407501735e+00,-1.137476477994e+01,1.610620173768e+00,9.761129185171e-01,5.926719123373e-01,1.487352633600e+00
1,63,1.018429985550e+00,-1.137423971721e+01,1.610564458632e+00,9.756629193128e-01,5.916106042739e-01,1.486959178025e+00
1,64,1.018429985550e+00,-1.137423971721e+01,1.610676493038e+00,9.765661803289e-01,5.921995045281e-01,1.488439324986e+00
1,65,1.018407501735e+00,-1.137476477994e+01,1.610953760936e+00,9.787737525495e-01,5.944105929171e-01,1.491715977106e+00
1,66,1.018362616359e+00,-1.137581368687e+01,1.611390035487e+00,9.821655222293e-01,5.981757786014e-01,1.496598042343e+00
1,67,1.018295493430e+00,-1.137738400689e+01,1.611975518904e+00,9.865556343857e-01,6.033888199031e-01,1.502789003533e+00
1,68,1.018206377711e+00,-1.137947210829e+01,1.612697062493e+00,9.917012513741e-01,6.099084818073e-01,1.509900818567e+00
1,69,1.018095593232e+00,-1.138207317648e+01,1.613538461940e+00,9.973146515975e-01,6.175631686031e-01,1.517473160933e+00
1,70,1.017963541327e+00,-1.138518123758e+01,1.614480821228e+00,1.003078493552e+00,6.261572429336e-01,1.524997720187e+00
1,71,1.017810698216e+00,-1.138878918746e+01,1.615502976998e+00,1.008663773712e+00,6.354791247667e-01,1.531946803571e+00
1,72,1.017637612139e+00,-1.139288882626e+01,1.616581973835e+00,1.013749628510e+00,6.453110609058e-01,1.537804870308e+00
1,73,1.017444900082e+00,-1.139747089792e+01,1.617693579796e+00,1.018043738602e+00,6.554401940972e-01,1.542100998534e+00
1,74,1.017233244115e+00,-1.140252513467e+01,1.618812830609e+00,1.021301776758e+00,6.656702855152e-01,1.544439775512e+00
1,75,1.017003387372e+00,-1.140804030597e+01,1.619914590313e+00,1.023344189071e+00,6.758332118452e-01,1.544527860850e+00
1,76,1.016756129705e+00,-1.141400427172e+01,1.620974115761e+00,1.024068679714e+00,6.857992243102e-01,1.542193608794e+00
1,77,1.016492323055e+00,-1.142040403916e+01,1.621967612294e+00,1.023457103839e+00,6.954849629262e-01,1.537397684617e+00
1,78,1.016212866567e+00,-1.142722582328e+01,1.622872768122e+00,1.021576026300e+00,7.048583787854e-01,1.530233514353e+00
1,79,1.015918701494e+00,-1.143445511016e+01,1.623669255398e+00,1.018570887764e+00,7.139400105726e-01,1.520917523440e+00
1,80,1.015610805936e+00,-1.144207672279e+01,1.624339186734e+00,1.014654414153e+00,7.228004389225e-01,1.509770251417e+00
1,81,1.015290189438e+00,-1.145007488900e+01,1.624867516916e+00,1.010090487556e+00,7.315541357046e-01,1.497190376549e+00
1,82,1.014957887509e+00,-1.145843331089e+01,1.625242380788e+00,1.005175073345e+00,7.403502665226e-01,1.483624292982e+00
1,83,1.014614956087e+00,1.099235378973e+00,1.625455359715e+00,1.000215925944e+00,7.493612420360e-01,1.469534083176e+00
1,84,1.014262466001e+00,1.090207089038e+00,1.625501670649e+00,9.955126882385e-01,7.587699237981e-01,1.455366541519e+00
1,85,1.013901497467e+00,1.080869883689e+00,1.625380273548e+00,9.913387167293e-01,7.687563806922e-01,1.441525428245e+00
1,86,1.013533134653e+00,1.071241455018e+00,1.625093894727e+00,9.879255919839e-01,7.794849950981e-01,1.428348504514e+00
1,87,1.013158460360e+00,1.061339667233e+00,1.624648965639e+00,9.854508984780e-01,7.910925789847e-01,1.416090259500e+00
