x,y,A,Theta,Phi,Pi,Psi_re,Psi_im
0,56,1.016690574790e+00,-7.216013272651e+00,1.618033988750e+00,1.000000000000e+00,9.797276014755e-01,-1.321472708538e+00
0,57,1.016823424986e+00,-7.215327997993e+00,1.618033988750e+00,1.000000000000e+00,9.807610816949e-01,-1.320973603890e+00
0,58,1.016936676982e+00,-7.214730993443e+00,1.618033988750e+00,1.000000000000e+00,9.816588573730e-01,-1.320534912156e+00
0,59,1.017029919558e+00,-7.214230121720e+00,1.618033988750e+00,1.000000000000e+00,9.824102214059e-01,-1.320164095666e+00
0,60,1.017102815640e+00,-7.213827794416e+00,1.618033988750e+00,1.000000000000e+00,9.830117327059e-01,-1.319863333401e+00
0,61,1.017155134803e+00,-7.213525180485e+00,1.618033988750e+00,1.000000000000e+00,9.834616828027e-01,-1.319633677605e+00
0,62,1.017186972186e+00,-7.213323033393e+00,1.618033988750e+00,1.000000000000e+00,9.837592139299e-01,-1.319476145590e+00
0,63,1.017199852851e+00,-7.213221839058e+00,1.618033988750e+00,1.000000000000e+00,9.839051914635e-01,-1.319393295275e+00
0,64,1.017199852851e+00,-7.213221839058e+00,1.618033988750e+00,1.000000000000e+00,9.839051914635e-01,-1.319393295275e+00
0,65,1.017186972186e+00,-7.213323033393e+00,1.618033988750e+00,1.000000000000e+00,9.837592139299e-01,-1.319476145590e+00
0,66,1.017155134803e+00,-7.213525180485e+00,1.618033988750e+00,1.000000000000e+00,9.834616828027e-01,-1.319633677605e+00
0,67,1.017102815640e+00,-7.213827794416e+00,1.618033988750e+00,1.000000000000e+00,9.830117327059e-01,-1.319863333401e+00
0,68,1.017029919558e+00,-7.214230121720e+00,1.618033988750e+00,1.000000000000e+00,9.824102214059e-01,-1.320164095666e+00
0,69,1.016936676982e+00,-7.214730993443e+00,1.618033988750e+00,1.000000000000e+00,9.816588573730e-01,-1.320534912156e+00
0,70,1.016823424986e+00,-7.215327997993e+00,1.618033988750e+00,1.000000000000e+00,9.807610816949e-01,-1.320973603890e+00
0,71,1.016690574790e+00,-7.216013272651e+00,1.618033988750e+00,1.000000000000e+00,9.797276014755e-01,-1.321472708538e+00
0,72,1.016538605322e+00,-7.216753962235e+00,1.618033988750e+00,1.000000000000e+00,9.786022336496e-01,-1.322000384920e+00
0,73,1.016368057179e+00,-7.217409990188e+00,1.618033988750e+00,1.000000000000e+00,9.775707160358e-01,-1.322420186652e+00
0,74,1.016179518091e+00,-7.217424129008e+00,1.618033988750e+00,1.000000000000e+00,9.773706798706e-01,-1.322188693047e+00
0,75,1.015973579380e+00,-7.214792727204e+00,1.618033988750e+00,1.000000000000e+00,9.806477236481e-01,-1.319344831125e+00
0,76,1.015750707023e+00,-7.203125390649e+00,1.618033988750e+00,1.000000000000e+00,9.957553841005e-01,-1.307526852809e+00
0,77,1.015510899500e+00,-7.164696134949e+00,1.618033988750e+00,1.000000000000e+00,1.045008348867e+00,-1.268005335671e+00
0,78,1.015252935778e+00,-7.057861030987e+00,1.618033988750e+00,1.000000000000e+00,1.173961933243e+00,-1.149052595668e+00
0,79,1.014973529824e+00,-6.803132839451e+00,1.618033988750e+00,1.000000000000e+00,1.425228986435e+00,-8.159324270313e-01
0,80,1.014671941454e+00,-6.286649455186e+00,1.618033988750e+00,1.000000000000e+00,1.641763837808e+00,-5.687335675097e-03
0,81,1.014380577540e+00,-5.410909772165e+00,1.618033988750e+00,1.000000000000e+00,1.055497879622e+00,1.256899880058e+00
0,82,1.014191253837e+00,-4.193539685020e+00,1.618033988750e+00,1.000000000000e+00,-8.137390350078e-01,1.425025049501e+00
0,83,1.013895852083e+00,-2.831067320585e+00,1.618033988750e+00,1.000000000000e+00,-1.562057194860e+00,-5.012748381358e-01
0,84,1.013460352680e+00,-1.613824680978e+00,1.618033988750e+00,1.000000000000e+00,-7.053669689459e-02,-1.638295523719e+00
0,85,1.013054364691e+00,-7.383397607730e-01,1.618033988750e+00,1.000000000000e+00,1.212298792648e+00,-1.103252157506e+00
0,86,1.012681037235e+00,-2.222381899939e-01,1.618033988750e+00,1.000000000000e+00,1.598254709236e+00,-3.611587584443e-01
0,87,1.012320720332e+00,3.198153450701e-02,1.618033988750e+00,1.000000000000e+00,1.637131731702e+00,5.237584318234e-02
0,88,1.011962690554e+00,1.381820477561e-01,1.618033988750e+00,1.000000000000e+00,1.621782496473e+00,2.255385556792e-01
0,89,1.011603267309e+00,1.758512519923e-01,1.618033988750e+00,1.000000000000e+00,1.611565563984e+00,2.863536262274e-01
0,90,1.011241678291e+00,1.866338726492e-01,1.618033988750e+00,1.000000000000e+00,1.607809394593e+00,3.036049835378e-01
0,91,1.010878280853e+00,1.882568242009e-01,1.618033988750e+00,1.000000000000e+00,1.606736940385e+00,3.061039389634e-01
0,92,1.010513826804e+00,1.871115649720e-01,1.618033988750e+00,1.000000000000e+00,1.606507048735e+00,3.041539115190e-01
0,93,1.010149177125e+00,1.852029451078e-01,1.618033988750e+00,1.000000000000e+00,1.606504710805e+00,3.009784991100e-01
0,94,1.009785201950e+00,1.830895254871e-01,1.618033988750e+00,1.000000000000e+00,1.606558135583e+00,2.974753864517e-01
0,95,1.009422748170e+00,1.809128509435e-01,1.618033988750e+00,1.000000000000e+00,1.606624944926e+00,2.938722095133e-01
0,96,1.009062628685e+00,1.787073798795e-01,1.618033988750e+00,1.000000000000e+00,1.606695757779e+00,2.902245560080e-01
0,97,1.008705617948e+00,1.764827130456e-01,1.618033988750e+00,1.000000000000e+00,1.606768751350e+00,2.865480601816e-01
0,98,1.008352449314e+00,1.742431345448e-01,1.618033988750e+00,1.000000000000e+00,1.606843681999e+00,2.828497935878e-01
0,99,1.008003813051e+00,1.719918197219e-01,1.618033988750e+00,1.000000000000e+00,1.606920610899e+00,2.791350249711e-01
0,100,1.007660354763e+00,1.697316614358e-01,1.618033988750e+00,1.000000000000e+00,1.606999653919e+00,2.754085479212e-01
0,101,1.007322674150e+00,1.674654167746e-01,1.618033988750e+00,1.000000000000e+00,1.607080934778e+00,2.716749169635e-01
0,102,1.006991324103e+00,1.651957286845e-01,1.618033988750e+00,1.000000000000e+00,1.607164575359e+00,2.679384828350e-01
0,103,1.006666810115e+00,1.629251268026e-01,1.618033988750e+00,1.000000000000e+00,1.607250692371e+00,2.642033944798e-01
0,104,1.006349590010e+00,1.606560255969e-01,1.618033988750e+00,1.000000000000e+00,1.607339395108e+00,2.604735968365e-01
0,105,1.006040073959e+00,1.583907227118e-01,1.618033988750e+00,1.000000000000e+00,1.607430783507e+00,2.567528290548e-01
0,106,1.005738624791e+00,1.561313979238e-01,1.618033988750e+00,1.000000000000e+00,1.607524946382e+00,2.530446237809e-01
0,107,1.005445558569e+00,1.538801127314e-01,1.618033988750e+00,1.000000000000e+00,1.607621959849e+00,2.493523075284e-01
0,108,1.005161145412e+00,1.516388105432e-01,1.618033988750e+00,1.000000000000e+00,1.607721885958e+00,2.456790020657e-01
0,109,1.004885610556e+00,1.494093174210e-01,1.618033988750e+00,1.000000000000e+00,1.607824771542e+00,2.420276267330e-01
0,110,1.004619135628e+00,1.471933433301e-01,1.618033988750e+00,1.000000000000e+00,1.607930647282e+00,2.384009016009e-01
0,111,1.004361860107e+00,1.449924838514e-01,1.618033988750e+00,1.000000000000e+00,1.608039527008e+00,2.348013513804e-01
0,112,1.004113882962e+00,1.428082223079e-01,1.618033988750e+00,1.000000000000e+00,1.608151407225e+00,2.312313099997e-01
0,113,1.003875264443e+00,1.406419322651e-01,1.618033988750e+00,1.000000000000e+00,1.608266266866e+00,2.276929257696e-01
0,114,1.003646027992e+00,1.384948803959e-01,1.618033988750e+00,1.000000000000e+00,1.608384067248e+00,2.241881671120e-01
0,115,1.003426162275e+00,1.363682298599e-01,1.618033988750e+00,1.000000000000e+00,1.608504752194e+00,2.207188290853e-01
0,116,1.003215623289e+00,1.342630451395e-01,1.618033988750e+00,1.000000000000e+00,1.608628248085e+00,2.172865422150e-01
0,117,1.003014336551e+00,1.321803028260e-01,1.618033988750e+00,1.000000000000e+00,1.608754462902e+00,2.138927908504e-01
0,118,1.002822199320e+00,1.301209272052e-01,1.618033988750e+00,1.000000000000e+00,1.608883280387e+00,2.105389713772e-01
0,119,1.002639082860e+00,1.280859208788e-01,1.618033988750e+00,1.000000000000e+00,1.609014535316e+00,2.072266033144e-01
0,120,1.002464834720e+00,1.260768194520e-01,1.618033988750e+00,1.000000000000e+00,1.609147925301e+00,2.039580619268e-01
0,121,1.002299281026e+00,1.240971061504e-01,1.618033988750e+00,1.000000000000e+00,1.609282738662e+00,2.007388559509e-01
0,122,1.002142228846e+00,1.221560165474e-01,1.618033988750e+00,1.000000000000e+00,1.609417136622e+00,1.975837531197e-01
0,123,1.001993468957e+00,1.202770610511e-01,1.618033988750e+00,1.000000000000e+00,1.609546586868e+00,1.945305021795e-01
0,124,1.001852784817e+00,1.185129449566e-01,1.618033988750e+00,1.000000000000e+00,1.609661221530e+00,1.916638597147e-01
0,125,1.001720065290e+00,1.169630007582e-01,1.618033988750e+00,1.000000000000e+00,1.609743078743e+00,1.891436854665e-01
0,126,1.001596757356e+00,1.157775141641e-01,1.618033988750e+00,1.000000000000e+00,1.609767994126e+00,1.872121762198e-01
0,127,1.001498230069e+00,1.151259485681e-01,1.618033988750e+00,1.000000000000e+00,1.609731268239e+00,1.861449541919e-01
1,0,1.001592202770e+00,3.208966591144e-01,1.618033988750e+00,1.000000000000e+00,1.537882900320e+00,5.111689472146e-01
1,1,1.001695712958e+00,3.227195431982e-01,1.618033988750e+00,1.000000000000e+00,1.537107380910e+00,5.140245953526e-01
1,2,1.001826394981e+00,3.260362684373e-01,1.618033988750e+00,1.000000000000e+00,1.535594359826e+00,5.191876463466e-01
1,3,1.001967285353e+00,3.303728752495e-01,1.618033988750e+00,1.000000000000e+00,1.533544052278e+00,5.259159634935e-01
1,4,1.002116661944e+00,3.353090644864e-01,1.618033988750e+00,1.000000000000e+00,1.531157595004e+00,5.335589220547e-01
1,5,1.002274619195e+00,3.405670594839e-01,1.618033988750e+00,1.000000000000e+00,1.528571893309e+00,5.416876977459e-01
1,6,1.002441384598e+00,3.459994931144e-01,1.618033988750e+00,1.000000000000e+00,1.525860511292e+00,5.500750393929e-01
1,7,1.002617180156e+00,3.515406455057e-01,1.618033988750e+00,1.000000000000e+00,1.523056099623e+00,5.586195234015e-01
1,8,1.002802211064e+00,3.571647147618e-01,1.618033988750e+00,1.000000000000e+00,1.520170806696e+00,5.672810878667e-01
1,9,1.002996662483e+00,3.628619829549e-01,1.618033988750e+00,1.000000000000e+00,1.517208342111e+00,5.760443331503e-01
1,10,1.003200696953e+00,3.686281766145e-01,1.618033988750e+00,1.000000000000e+00,1.514169511680e+00,5.849021848278e-01
1,11,1.003414451920e+00,3.744605111029e-01,1.618033988750e+00,1.000000000000e+00,1.511054329087e+00,5.938498362023e-01
1,12,1.003638037307e+00,3.803564191550e-01,1.618033988750e+00,1.000000000000e+00,1.507862715987e+00,6.028828075500e-01
1,13,1.003871533119e+00,3.863131854917e-01,1.618033988750e+00,1.000000000000e+00,1.504594715172e+00,6.119963917570e-01
1,14,1.004114987073e+00,3.923278471198e-01,1.618033988750e+00,1.000000000000e+00,1.501250558588e+00,6.211855057962e-01
1,15,1.004368412285e+00,3.983971629552e-01,1.618033988750e+00,1.000000000000e+00,1.497830697390e+00,6.304446481610e-01
1,16,1.004631785029e+00,4.045176000703e-01,1.618033988750e+00,1.000000000000e+00,1.494335823373e+00,6.397678819829e-01
1,17,1.004905042582e+00,4.106853240117e-01,1.618033988750e+00,1.000000000000e+00,1.490766888851e+00,6.491488247606e-01
1,18,1.005188081194e+00,4.168961905546e-01,1.618033988750e+00,1.000000000000e+00,1.487125126449e+00,6.585806407171e-01
1,19,1.005480754180e+00,4.231457384771e-01,1.618033988750e+00,1.000000000000e+00,1.483412068965e+00,6.680560351512e-01
1,20,1.005782870186e+00,4.294291833828e-01,1.618033988750e+00,1.000000000000e+00,1.479629569175e+00,6.775672508230e-01
1,21,1.006094191628e+00,4.357414126894e-01,1.618033988750e+00,1.000000000000e+00,1.475779819394e+00,6.871060665329e-01
1,22,1.006414433333e+00,4.420769819152e-01,1.618033988750e+00,1.000000000000e+00,1.471865370565e+00,6.966637980696e-01
1,23,1.006743261410e+00,4.484301123982e-01,1.618033988750e+00,1.000000000000e+00,1.467889150625e+00,7.062313016917e-01
1,24,1.007080292366e+00,4.547946905808e-01,1.618033988750e+00,1.000000000000e+00,1.463854481886e+00,7.157989802988e-01
1,25,1.007425092481e+00,4.611642689884e-01,1.618033988750e+00,1.000000000000e+00,1.459765097148e+00,7.253567924229e-01
1,26,1.007777177475e+00,4.675320690153e-01,1.618033988750e+00,1.000000000000e+00,1.455625154243e+00,7.348942641398e-01
1,27,1.008136012467e+00,4.738909855543e-01,1.618033988750e+00,1.000000000000e+00,1.451439248780e+00,7.444005038731e-01
1,28,1.008501012257e+00,4.802335930096e-01,1.618033988750e+00,1.000000000000e+00,1.447212425188e+00,7.538642193372e-01
1,29,1.008871541927e+00,4.865521490434e-01,1.618033988750e+00,1.000000000000e+00,1.442950188650e+00,7.632737312650e-01
1,30,1.009246917792e+00,4.928385729653e-01,1.618033988750e+00,1.000000000000e+00,1.438658535800e+00,7.726169507171e-01
1,31,1.009626408694e+00,4.990842655387e-01,1.618033988750e+00,1.000000000000e+00,1.434344109879e+00,7.818811295906e-01
1,32,1.010009237697e+00,5.052790617656e-01,1.618033988750e+00,1.000000000000e+00,1.430015050808e+00,7.910513760254e-01
1,33,1.010394584343e+00,5.114058644415e-01,1.618033988750e+00,1.000000000000e+00,1.425685356991e+00,8.001030393347e-01
1,34,1.010781588317e+00,5.174156900682e-01,1.618033988750e+00,1.000000000000e+00,1.421395377933e+00,8.089663929192e-01
1,35,1.011169358156e+00,5.231226347959e-01,1.618033988750e+00,1.000000000000e+00,1.417299044805e+00,8.173784537142e-01
1,36,1.011556999258e+00,5.278079847180e-01,1.618033988750e+00,1.000000000000e+00,1.413995658693e+00,8.243258914874e-01
1,37,1.011943710202e+00,5.289055370873e-01,1.618033988750e+00,1.000000000000e+00,1.413630280514e+00,8.261930559068e-01
1,38,1.012329092679e+00,5.182462281880e-01,1.618033988750e+00,1.000000000000e+00,1.422898134116e+00,8.113869695160e-01
1,39,1.012714034045e+00,4.731837912022e-01,1.618033988750e+00,1.000000000000e+00,1.458558805524e+00,7.467495849088e-01
1,40,1.013102862363e+00,3.405274832047e-01,1.618033988750e+00,1.000000000000e+00,1.545107746371e+00,5.474787631119e-01
1,41,1.013507697708e+00,1.876294149844e-02,1.618033988750e+00,1.000000000000e+00,1.639601251261e+00,3.076735297101e-02
1,42,1.013954807335e+00,-6.375117815071e-01,1.618033988750e+00,1.000000000000e+00,1.318362799173e+00,-9.764894599997e-01
1,43,1.014483356796e+00,-1.752793992206e+00,1.618033988750e+00,1.000000000000e+00,-2.970969529188e-01,-1.614358203377e+00
1,44,1.015079172350e+00,-3.304566108493e+00,1.618033988750e+00,1.000000000000e+00,-1.620669046883e+00,2.664895739535e-01
1,45,1.015425021216e+00,-5.041877130256e+00,1.618033988750e+00,1.000000000000e+00,5.316045083277e-01,1.554612494256e+00
1,46,1.015492596543e+00,-6.594006801885e+00,1.618033988750e+00,1.000000000000e+00,1.564368456109e+00,-5.025276040981e-01
1,47,1.015615037126e+00,-7.710003752652e+00,1.618033988750e+00,1.000000000000e+00,2.357822144758e-01,-1.626296555234e+00
1,48,1.015852580643e+00,-8.367349658966e+00,1.618033988750e+00,1.000000000000e+00,-8.072360574833e-01,-1.431805520784e+00
1,49,1.016158702390e+00,-8.690540714356e+00,1.618033988750e+00,1.000000000000e+00,-1.220543413446e+00,-1.101634879191e+00
1,50,1.016443897842e+00,-8.824977381445e+00,1.618033988750e+00,1.000000000000e+00,-1.357565766651e+00,-9.283633264624e-01
1,51,1.016705162046e+00,-8.872172164949e+00,1.618033988750e+00,1.000000000000e+00,-1.400211619468e+00,-8.635052799211e-01
1,52,1.016946710890e+00,-8.885313575746e+00,1.618033988750e+00,1.000000000000e+00,-1.411773395755e+00,-8.452312546439e-01
1,53,1.017169794287e+00,-8.887045273421e+00,1.618033988750e+00,1.000000000000e+00,-1.413544978739e+00,-8.429701021420e-01
1,54,1.017374333679e+00,-8.885533338129e+00,1.618033988750e+00,1.000000000000e+00,-1.412552835917e+00,-8.452762660791e-01
1,55,1.017559816377e+00,-8.883340611673e+00,1.618033988750e+00,1.000000000000e+00,-1.410953173132e+00,-8.485262444503e-01
1,56,1.017725639034e+00,-8.881182068727e+00,1.618033988750e+00,1.000000000000e+00,-1.409347938641e+00,-8.517086410868e-01
1,57,1.017871221821e+00,-8.879239494982e+00,1.618033988750e+00,1.000000000000e+00,-1.407892139886e+00,-8.545670205899e-01
1,58,1.017996043479e+00,-8.877557376569e+00,1.618033988750e+00,1.000000000000e+00,-1.406625139255e+00,-8.570391376715e-01
1,59,1.018099652585e+00,-8.876147934320e+00,1.618033988750e+00,1.000000000000e+00,-1.405558835061e+00,-8.591082716555e-01
1,60,1.018181673030e+00,-8.875016078635e+00,1.618033988750e+00,1.000000000000e+00,-1.404698704994e+00,-8.607679506281e-01
1,61,1.018241816684e+00,-8.874164777432e+00,1.618033988750e+00,1.000000000000e+00,-1.404048355060e+00,-8.620143761729e-01
1,62,1.018279977035e+00,-8.873596105674e+00,1.618033988750e+00,1.000000000000e+00,-1.403610525561e+00,-8.628450147725e-01
1,63,1.018296867288e+00,-8.873311428838e+00,1.618033988750e+00,1.000000000000e+00,-1.403388114372e+00,-8.632588738807e-01
1,64,1.018296867288e+00,-8.873311428838e+00,1.618033988750e+00,1.000000000000e+00,-1.403388114372e+00,-8.632588738807e-01
1,65,1.018279977035e+00,-8.873596105674e+00,1.618033988750e+00,1.000000000000e+00,-1.403610525561e+00,-8.628450147725e-01
1,66,1.018241816684e+00,-8.874164777432e+00,1.618033988750e+00,1.000000000000e+00,-1.404048355060e+00,-8.620143761729e-01
1,67,1.018181673030e+00,-8.875016078635e+00,1.618033988750e+00,1.000000000000e+00,-1.404698704994e+00,-8.607679506281e-01
1,68,1.018099652585e+00,-8.876147934320e+00,1.618033988750e+00,1.000000000000e+00,-1.405558835061e+00,-8.591082716555e-01
1,69,1.017996043479e+00,-8.877557376569e+00,1.618033988750e+00,1.000000000000e+00,-1.406625139255e+00,-8.570391376715e-01
1,70,1.017871221821e+00,-8.879239494982e+00,1.618033988750e+00,1.000000000000e+00,-1.407892139886e+00,-8.545670205899e-01
1,71,1.017725639034e+00,-8.881182068727e+00,1.618033988750e+00,1.000000000000e+00,-1.409347938641e+00,-8.517086410868e-01
1,72,1.017559816377e+00,-8.883340611673e+00,1.618033988750e+00,1.000000000000e+00,-1.410953173132e+00,-8.485262444503e-01
1,73,1.017374333679e+00,-8.885533338129e+00,1.618033988750e+00,1.000000000000e+00,-1.412552835917e+00,-8.452762660791e-01
1,74,1.017169794287e+00,-8.887045273421e+00,1.618033988750e+00,1.000000000000e+00,-1.413544978739e+00,-8.429701021420e-01
1,75,1.016946710890e+00,-8.885313575746e+00,1.618033988750e+00,1.000000000000e+00,-1.411773395755e+00,-8.452312546439e-01
1,76,1.016705162046e+00,-8.872172164949e+00,1.618033988750e+00,1.000000000000e+00,-1.400211619468e+00,-8.635052799211e-01
1,77,1.016443897842e+00,-8.824977381445e+00,1.618033988750e+00,1.000000000000e+00,-1.357565766651e+00,-9.283633264624e-01
1,78,1.016158702390e+00,-8.690540714356e+00,1.618033988750e+00,1.000000000000e+00,-1.220543413446e+00,-1.101634879191e+00
1,79,1.015852580643e+00,-8.367349658966e+00,1.618033988750e+00,1.000000000000e+00,-8.072360574833e-01,-1.431805520784e+00
1,80,1.015615037126e+00,-7.710003752652e+00,1.618033988750e+00,1.000000000000e+00,2.357822144758e-01,-1.626296555234e+00
1,81,1.015492596543e+00,-6.594006801885e+00,1.618033988750e+00,1.000000000000e+00,1.564368456109e+00,-5.025276040981e-01
1,82,1.015425021216e+00,-5.041877130256e+00,1.618033988750e+00,1.000000000000e+00,5.316045083277e-01,1.554612494256e+00
1,83,1.015079172350e+00,-3.304566108493e+00,1.618033988750e+00,1.000000000000e+00,-1.620669046883e+00,2.664895739535e-01
1,84,1.014483356796e+00,-1.752793992206e+00,1.618033988750e+00,1.000000000000e+00,-2.970969529188e-01,-1.614358203377e+00
1,85,1.013954807335e+00,-6.375117815071e-01,1.618033988750e+00,1.000000000000e+00,1.318362799173e+00,-9.764894599997e-01
