x,y,A,Theta,Phi,Pi,Psi_re,Psi_im
0,0,1.001475071485e+00,1.913099703315e-01,1.618033988750e+00,1.000000000000e+00,1.590857737982e+00,3.081151038666e-01
0,1,1.001583886447e+00,1.929038306266e-01,1.618033988750e+00,1.000000000000e+00,1.590537425633e+00,3.106840700237e-01
0,2,1.001708008776e+00,1.954561973450e-01,1.618033988750e+00,1.000000000000e+00,1.589936276077e+00,3.147816932351e-01
0,3,1.001839997919e+00,1.984143397270e-01,1.618033988750e+00,1.000000000000e+00,1.589207524813e+00,3.195256634554e-01
0,4,1.001979779629e+00,2.015212712114e-01,1.618033988750e+00,1.000000000000e+00,1.588428706317e+00,3.245069427224e-01
0,5,1.002127581057e+00,2.046947964638e-01,1.618033988750e+00,1.000000000000e+00,1.587625033396e+00,3.295948299385e-01
0,6,1.002283626161e+00,2.079144839286e-01,1.618033988750e+00,1.000000000000e+00,1.586802662546e+00,3.347568873282e-01
0,7,1.002448124556e+00,2.111756720243e-01,1.618033988750e+00,1.000000000000e+00,1.585962772417e+00,3.399857505107e-01
0,8,1.002621269049e+00,2.144767939162e-01,1.618033988750e+00,1.000000000000e+00,1.585105533381e+00,3.452789718045e-01
0,9,1.002803233418e+00,2.178166947649e-01,1.618033988750e+00,1.000000000000e+00,1.584230964873e+00,3.506347561744e-01
0,10,1.002994170178e+00,2.211941648223e-01,1.618033988750e+00,1.000000000000e+00,1.583339087988e+00,3.560512190730e-01
0,11,1.003194208337e+00,2.246078663724e-01,1.618033988750e+00,1.000000000000e+00,1.582429950630e+00,3.615262698630e-01
0,12,1.003403451143e+00,2.280563194024e-01,1.618033988750e+00,1.000000000000e+00,1.581503633571e+00,3.670575884508e-01
0,13,1.003621973837e+00,2.315378949547e-01,1.618033988750e+00,1.000000000000e+00,1.580560254254e+00,3.726426140875e-01
0,14,1.003849821439e+00,2.350508095381e-01,1.618033988750e+00,1.000000000000e+00,1.579599970574e+00,3.782785358405e-01
0,15,1.004087006582e+00,2.385931198926e-01,1.618033988750e+00,1.000000000000e+00,1.578622984898e+00,3.839622836202e-01
0,16,1.004333507408e+00,2.421627180880e-01,1.618033988750e+00,1.000000000000e+00,1.577629548326e+00,3.896905197429e-01
0,17,1.004589265553e+00,2.457573270133e-01,1.618033988750e+00,1.000000000000e+00,1.576619965196e+00,3.954596311256e-01
0,18,1.004854184238e+00,2.493744963199e-01,1.618033988750e+00,1.000000000000e+00,1.575594597786e+00,4.012657222257e-01
0,19,1.005128126488e+00,2.530115988874e-01,1.618033988750e+00,1.000000000000e+00,1.574553871204e+00,4.071046088418e-01
0,20,1.005410913500e+00,2.566658278815e-01,1.618033988750e+00,1.000000000000e+00,1.573498278412e+00,4.129718128974e-01
0,21,1.005702323177e+00,2.603341944725e-01,1.618033988750e+00,1.000000000000e+00,1.572428385346e+00,4.188625583279e-01
0,22,1.006002088865e+00,2.640135262887e-01,1.618033988750e+00,1.000000000000e+00,1.571344836074e+00,4.247717681949e-01
0,23,1.006309898278e+00,2.677004666718e-01,1.618033988750e+00,1.000000000000e+00,1.570248357928e+00,4.306940631492e-01
0,24,1.006625392679e+00,2.713914748059e-01,1.618033988750e+00,1.000000000000e+00,1.569139766554e+00,4.366237613608e-01
0,25,1.006948166287e+00,2.750828267858e-01,1.618033988750e+00,1.000000000000e+00,1.568019970782e+00,4.425548800315e-01
0,26,1.007277765962e+00,2.787706176875e-01,1.618033988750e+00,1.000000000000e+00,1.566889977261e+00,4.484811385973e-01
0,27,1.007613691169e+00,2.824507647020e-01,1.618033988750e+00,1.000000000000e+00,1.565750894742e+00,4.543959637210e-01
0,28,1.007955394233e+00,2.861190113834e-01,1.618033988750e+00,1.000000000000e+00,1.564603937944e+00,4.602924961642e-01
0,29,1.008302280906e+00,2.897709330595e-01,1.618033988750e+00,1.000000000000e+00,1.563450430885e+00,4.661635996159e-01
0,30,1.008653711245e+00,2.934019434433e-01,1.618033988750e+00,1.000000000000e+00,1.562291809593e+00,4.720018715409e-01
0,31,1.009009000825e+00,2.970073024672e-01,1.618033988750e+00,1.000000000000e+00,1.561129624103e+00,4.777996560807e-01
0,32,1.009367422267e+00,3.005821252518e-01,1.618033988750e+00,1.000000000000e+00,1.559965539682e+00,4.835490588705e-01
0,33,1.009728207114e+00,3.041213908228e-01,1.618033988750e+00,1.000000000000e+00,1.558801337900e+00,4.892419616023e-01
0,34,1.010090548025e+00,3.076199340388e-01,1.618033988750e+00,1.000000000000e+00,1.557638925677e+00,4.948700105861e-01
0,35,1.010453601314e+00,3.110722432808e-01,1.618033988750e+00,1.000000000000e+00,1.556480441736e+00,5.004243032471e-01
0,36,1.010816489842e+00,3.144703542019e-01,1.618033988750e+00,1.000000000000e+00,1.555329332815e+00,5.058921149948e-01
0,37,1.011178306605e+00,3.177852569246e-01,1.618033988750e+00,1.000000000000e+00,1.554199926431e+00,5.112280175397e-01
0,38,1.011538121698e+00,3.208237623769e-01,1.618033988750e+00,1.000000000000e+00,1.553191872333e+00,5.161316889109e-01
0,39,1.011895011115e+00,3.222837649995e-01,1.618033988750e+00,1.000000000000e+00,1.552984392043e+00,5.185817029331e-01
0,40,1.012248213416e+00,3.145698929018e-01,1.618033988750e+00,1.000000000000e+00,1.557481871165e+00,5.067636943676e-01
0,41,1.012597905271e+00,2.613030236361e-01,1.618033988750e+00,1.000000000000e+00,1.582800384107e+00,4.232681444214e-01
0,42,1.012948336339e+00,2.740360647309e-02,1.618033988750e+00,1.000000000000e+00,1.638369471456e+00,4.490847427019e-02
0,43,1.013317023106e+00,-7.372643407564e-01,1.618033988750e+00,1.000000000000e+00,1.213799175548e+00,-1.102233495547e+00
0,44,1.013734664152e+00,-2.504441418996e+00,1.618033988750e+00,1.000000000000e+00,-1.318428473076e+00,-9.758021591640e-01
0,45,1.014015423414e+00,-5.033636015320e+00,1.618033988750e+00,1.000000000000e+00,5.180547054930e-01,1.556776569226e+00
0,46,1.014252910556e+00,-6.801020165448e+00,1.618033988750e+00,1.000000000000e+00,1.425936486269e+00,-8.123424008029e-01
