x,y,A,Theta,Phi,Pi,Psi_re,Psi_im
0,109,1.004860227103e+00,2.186251140714e-01,1.618033988750e+00,1.000000000000e+00,1.587196048391e+00,3.526372284841e-01
0,110,1.004595007627e+00,2.154391057911e-01,1.618033988750e+00,1.000000000000e+00,1.587892282424e+00,3.474868887895e-01
0,111,1.004338956234e+00,2.122733587398e-01,1.618033988750e+00,1.000000000000e+00,1.588579378611e+00,3.423710047843e-01
0,112,1.004092170132e+00,2.091300259419e-01,1.618033988750e+00,1.000000000000e+00,1.589257106711e+00,3.372929879597e-01
0,113,1.003854708056e+00,2.060111067359e-01,1.618033988750e+00,1.000000000000e+00,1.589925267506e+00,3.322559957118e-01
0,114,1.003626592175e+00,2.029184504446e-01,1.618033988750e+00,1.000000000000e+00,1.590583689740e+00,3.272629381225e-01
0,115,1.003407810111e+00,1.998537604468e-01,1.618033988750e+00,1.000000000000e+00,1.591232227261e+00,3.223164853764e-01
0,116,1.003198317042e+00,1.968185985949e-01,1.618033988750e+00,1.000000000000e+00,1.591870756387e+00,3.174190757204e-01
0,117,1.002998037874e+00,1.938143899667e-01,1.618033988750e+00,1.000000000000e+00,1.592499173493e+00,3.125729239341e-01
0,118,1.002806869459e+00,1.908424282691e-01,1.618033988750e+00,1.000000000000e+00,1.593117392692e+00,3.077800308133e-01
0,119,1.002624682840e+00,1.879038847268e-01,1.618033988750e+00,1.000000000000e+00,1.593725342766e+00,3.030421981756e-01
0,120,1.002451325508e+00,1.849998403057e-01,1.618033988750e+00,1.000000000000e+00,1.594322957504e+00,2.983610810415e-01
0,121,1.002286623656e+00,1.821314610879e-01,1.618033988750e+00,1.000000000000e+00,1.594910124973e+00,2.937384681809e-01
0,122,1.002130384418e+00,1.793009317612e-01,1.618033988750e+00,1.000000000000e+00,1.595486422433e+00,2.891777727597e-01
0,123,1.001982398126e+00,1.765157345097e-01,1.618033988750e+00,1.000000000000e+00,1.596049923975e+00,2.846908654926e-01
0,124,1.001842441133e+00,1.738046113546e-01,1.618033988750e+00,1.000000000000e+00,1.596592846007e+00,2.803235755301e-01
0,125,1.001710294929e+00,1.712626851828e-01,1.618033988750e+00,1.000000000000e+00,1.597089559988e+00,2.762278129866e-01
0,126,1.001586204115e+00,1.691340939298e-01,1.618033988750e+00,1.000000000000e+00,1.597475999368e+00,2.727938413061e-01
0,127,1.001479239632e+00,1.678553548521e-01,1.618033988750e+00,1.000000000000e+00,1.597652885644e+00,2.707219489827e-01
1,0,1.001582686236e+00,4.250343996091e-01,1.618033988750e+00,1.000000000000e+00,1.476401672666e+00,6.682557147660e-01
1,1,1.001695868642e+00,4.282920730878e-01,1.618033988750e+00,1.000000000000e+00,1.474383475248e+00,6.731378533017e-01
1,2,1.001828396932e+00,4.337148670146e-01,1.618033988750e+00,1.000000000000e+00,1.470906107857e+00,6.812133097847e-01
1,3,1.001969660781e+00,4.401911110140e-01,1.618033988750e+00,1.000000000000e+00,1.466670369230e+00,6.908223008449e-01
1,4,1.002119284824e+00,4.470992946803e-01,1.618033988750e+00,1.000000000000e+00,1.462081382925e+00,7.010424355302e-01
1,5,1.002277495324e+00,4.541973777384e-01,1.618033988750e+00,1.000000000000e+00,1.457298571594e+00,7.115149766652e-01
1,6,1.002444531089e+00,4.614122856730e-01,1.618033988750e+00,1.000000000000e+00,1.452369177487e+00,7.221309691883e-01
1,7,1.002620616592e+00,4.687250347628e-01,1.618033988750e+00,1.000000000000e+00,1.447303811577e+00,7.328610864655e-01
1,8,1.002805958495e+00,4.761301123215e-01,1.618033988750e+00,1.000000000000e+00,1.442103820975e+00,7.436957446019e-01
1,9,1.003000743165e+00,4.836245927317e-01,1.618033988750e+00,1.000000000000e+00,1.436768783914e+00,7.546291271191e-01
1,10,1.003205134262e+00,4.912057637171e-01,1.618033988750e+00,1.000000000000e+00,1.431298187893e+00,7.656557201006e-01
1,11,1.003419270338e+00,4.988706802454e-01,1.618033988750e+00,1.000000000000e+00,1.425691765040e+00,7.767696700304e-01
1,12,1.003643262419e+00,5.066160822397e-01,1.618033988750e+00,1.000000000000e+00,1.419949570439e+00,7.879646730381e-01
1,13,1.003877191609e+00,5.144383715524e-01,1.618033988750e+00,1.000000000000e+00,1.414072018920e+00,7.992339512196e-01
1,14,1.004121106725e+00,5.223335977767e-01,1.618033988750e+00,1.000000000000e+00,1.408059916573e+00,8.105702427778e-01
1,15,1.004375021972e+00,5.302974457029e-01,1.618033988750e+00,1.000000000000e+00,1.401914492177e+00,8.219657955971e-01
1,16,1.004638914699e+00,5.383252236174e-01,1.618033988750e+00,1.000000000000e+00,1.395637429041e+00,8.334123631036e-01
1,17,1.004912723238e+00,5.464118524778e-01,1.618033988750e+00,1.000000000000e+00,1.389230897121e+00,8.449012024612e-01
1,18,1.005196344864e+00,5.545518561075e-01,1.618033988750e+00,1.000000000000e+00,1.382697585146e+00,8.564230752851e-01
1,19,1.005489633888e+00,5.627393525659e-01,1.618033988750e+00,1.000000000000e+00,1.376040732460e+00,8.679682510609e-01
1,20,1.005792399902e+00,5.709680468567e-01,1.618033988750e+00,1.000000000000e+00,1.369264160250e+00,8.795265134444e-01
1,21,1.006104406222e+00,5.792312251416e-01,1.618033988750e+00,1.000000000000e+00,1.362372301797e+00,8.910871695954e-01
1,22,1.006425368513e+00,5.875217506259e-01,1.618033988750e+00,1.000000000000e+00,1.355370231363e+00,9.026390626801e-01
1,23,1.006754953653e+00,5.958320612830e-01,1.618033988750e+00,1.000000000000e+00,1.348263691295e+00,9.141705876449e-01
1,24,1.007092778838e+00,6.041541695828e-01,1.618033988750e+00,1.000000000000e+00,1.341059116906e+00,9.256697103359e-01
1,25,1.007438410946e+00,6.124796643828e-01,1.618033988750e+00,1.000000000000e+00,1.333763658669e+00,9.371239899998e-01
1,26,1.007791366195e+00,6.207997151333e-01,1.618033988750e+00,1.000000000000e+00,1.326385201264e+00,9.485206051641e-01
1,27,1.008151110087e+00,6.291050785400e-01,1.618033988750e+00,1.000000000000e+00,1.318932378982e+00,9.598463828500e-01
1,28,1.008517057681e+00,6.373861078114e-01,1.618033988750e+00,1.000000000000e+00,1.311414587023e+00,9.710878310298e-01
1,29,1.008888574180e+00,6.456327646053e-01,1.618033988750e+00,1.000000000000e+00,1.303841988202e+00,9.822311741851e-01
1,30,1.009264975868e+00,6.538346337576e-01,1.618033988750e+00,1.000000000000e+00,1.296225514622e+00,9.932623917695e-01
1,31,1.009645531385e+00,6.619809407369e-01,1.618033988750e+00,1.000000000000e+00,1.288576864029e+00,1.004167259167e+00
1,32,1.010029463359e+00,6.700605704021e-01,1.618033988750e+00,1.000000000000e+00,1.280908491934e+00,1.014931388991e+00
1,33,1.010415950388e+00,6.780620720662e-01,1.618033988750e+00,1.000000000000e+00,1.273233614697e+00,1.025540253350e+00
1,34,1.010804129393e+00,6.859735107327e-01,1.618033988750e+00,1.000000000000e+00,1.265566369656e+00,1.035979010275e+00
1,35,1.011193098373e+00,6.937809801368e-01,1.618033988750e+00,1.000000000000e+00,1.257923382392e+00,1.046230652538e+00
1,36,1.011581920032e+00,7.014568133479e-01,1.618033988750e+00,1.000000000000e+00,1.250336303679e+00,1.056261341909e+00
1,37,1.011969629528e+00,7.088776544475e-01,1.618033988750e+00,1.000000000000e+00,1.242939800519e+00,1.065919099161e+00
1,38,1.012355266884e+00,7.153275774433e-01,1.618033988750e+00,1.000000000000e+00,1.236509922865e+00,1.074322980504e+00
1,39,1.012738044449e+00,7.169248032386e-01,1.618033988750e+00,1.000000000000e+00,1.235259292345e+00,1.076703549003e+00
1,40,1.013118139343e+00,6.956333050062e-01,1.618033988750e+00,1.000000000000e+00,1.258374322330e+00,1.050555114635e+00
1,41,1.013499810585e+00,5.828412265358e-01,1.618033988750e+00,1.000000000000e+00,1.369137058529e+00,9.025855931277e-01
1,42,1.013900877815e+00,1.773222683009e-01,1.618033988750e+00,1.000000000000e+00,1.614801907753e+00,2.893797209426e-01
1,43,1.014370364900e+00,-9.254503983314e-01,1.618033988750e+00,1.000000000000e+00,9.871920603701e-01,-1.311209623031e+00
1,44,1.014960281434e+00,-3.103726994651e+00,1.618033988750e+00,1.000000000000e+00,-1.641063044560e+00,-6.216964949839e-02
1,45,1.015302419384e+00,-5.949798444280e+00,1.618033988750e+00,1.000000000000e+00,1.552340659722e+00,5.375965238452e-01
1,46,1.015379585238e+00,-8.128542213225e+00,1.618033988750e+00,1.000000000000e+00,-4.454346861965e-01,-1.581382221581e+00
1,47,1.015578872262e+00,-9.232248739854e+00,1.618033988750e+00,1.000000000000e+00,-1.612879671839e+00,-3.144210349869e-01
1,48,1.015883780588e+00,-9.639167274677e+00,1.618033988750e+00,1.000000000000e+00,-1.606103650708e+00,3.497057654217e-01
1,49,1.016183245513e+00,-9.753823189495e+00,1.618033988750e+00,1.000000000000e+00,-1.556008815338e+00,5.313123237137e-01
1,50,1.016461406911e+00,-9.777440840197e+00,1.618033988750e+00,1.000000000000e+00,-1.543450062758e+00,5.680654605853e-01
1,51,1.016722236482e+00,-9.778629651612e+00,1.618033988750e+00,1.000000000000e+00,-1.543169533734e+00,5.700461692369e-01
1,52,1.016966153793e+00,-9.775422730388e+00,1.618033988750e+00,1.000000000000e+00,-1.545360340130e+00,5.652299926079e-01
1,53,1.017192586356e+00,-9.771698445544e+00,1.618033988750e+00,1.000000000000e+00,-1.547799243938e+00,5.595952928040e-01
1,54,1.017400792535e+00,-9.768168822026e+00,1.618033988750e+00,1.000000000000e+00,-1.550081975945e+00,5.542420927315e-01
1,55,1.017590047597e+00,-9.764952822817e+00,1.618033988750e+00,1.000000000000e+00,-1.552145072564e+00,5.493563440229e-01
1,56,1.017759681738e+00,-9.762073229338e+00,1.618033988750e+00,1.000000000000e+00,-1.553979566177e+00,5.449753589813e-01
1,57,1.017909089471e+00,-9.759538569466e+00,1.618033988750e+00,1.000000000000e+00,-1.555584227283e+00,5.411142271887e-01
1,58,1.018037733999e+00,-9.757354907119e+00,1.618033988750e+00,1.000000000000e+00,-1.556958873698e+00,5.377840262434e-01
1,59,1.018145150529e+00,-9.755527330036e+00,1.618033988750e+00,1.000000000000e+00,-1.558103498074e+00,5.349941104053e-01
1,60,1.018230949111e+00,-9.754060100143e+00,1.618033988750e+00,1.000000000000e+00,-1.559018146638e+00,5.327523303279e-01
1,61,1.018294817704e+00,-9.752956651005e+00,1.618033988750e+00,1.000000000000e+00,-1.559702888803e+00,5.310650181000e-01
1,62,1.018336537284e+00,-9.752219572655e+00,1.618033988750e+00,1.000000000000e+00,-1.560157818723e+00,5.299369613629e-01
1,63,1.018356181017e+00,-9.751850598941e+00,1.618033988750e+00,1.000000000000e+00,-1.560383344573e+00,5.293714794680e-01
1,64,1.018356181017e+00,-9.751850598941e+00,1.618033988750e+00,1.000000000000e+00,-1.560383344573e+00,5.293714794680e-01
1,65,1.018336537284e+00,-9.752219572655e+00,1.618033988750e+00,1.000000000000e+00,-1.560157818723e+00,5.299369613628e-01
1,66,1.018294817704e+00,-9.752956651005e+00,1.618033988750e+00,1.000000000000e+00,-1.559702888803e+00,5.310650181000e-01
1,67,1.018230949111e+00,-9.754060100143e+00,1.618033988750e+00,1.000000000000e+00,-1.559018146638e+00,5.327523303279e-01
1,68,1.018145150529e+00,-9.755527330036e+00,1.618033988750e+00,1.000000000000e+00,-1.558103498074e+00,5.349941104053e-01
1,69,1.018037733999e+00,-9.757354907119e+00,1.618033988750e+00,1.000000000000e+00,-1.556958873698e+00,5.377840262434e-01
1,70,1.017909089471e+00,-9.759538569466e+00,1.618033988750e+00,1.000000000000e+00,-1.555584227283e+00,5.411142271887e-01
1,71,1.017759681738e+00,-9.762073229338e+00,1.618033988750e+00,1.000000000000e+00,-1.553979566177e+00,5.449753589813e-01
1,72,1.017590047597e+00,-9.764952822817e+00,1.618033988750e+00,1.000000000000e+00,-1.552145072564e+00,5.493563440229e-01
1,73,1.017400792535e+00,-9.768168822026e+00,1.618033988750e+00,1.000000000000e+00,-1.550081975945e+00,5.542420927315e-01
1,74,1.017192586356e+00,-9.771698445544e+00,1.618033988750e+00,1.000000000000e+00,-1.547799243938e+00,5.595952928040e-01
1,75,1.016966153793e+00,-9.775422730388e+00,1.618033988750e+00,1.000000000000e+00,-1.545360340130e+00,5.652299926079e-01
1,76,1.016722236482e+00,-9.778629651612e+00,1.618033988750e+00,1.000000000000e+00,-1.543169533734e+00,5.700461692369e-01
1,77,1.016461406911e+00,-9.777440840197e+00,1.618033988750e+00,1.000000000000e+00,-1.543450062758e+00,5.680654605853e-01
1,78,1.016183245513e+00,-9.753823189495e+00,1.618033988750e+00,1.000000000000e+00,-1.556008815338e+00,5.313123237137e-01
1,79,1.015883780588e+00,-9.639167274677e+00,1.618033988750e+00,1.000000000000e+00,-1.606103650708e+00,3.497057654217e-01
1,80,1.015578872262e+00,-9.232248739854e+00,1.618033988750e+00,1.000000000000e+00,-1.612879671839e+00,-3.144210349869e-01
1,81,1.015379585238e+00,-8.128542213225e+00,1.618033988750e+00,1.000000000000e+00,-4.454346861965e-01,-1.581382221581e+00
1,82,1.015302419384e+00,-5.949798444280e+00,1.618033988750e+00,1.000000000000e+00,1.552340659722e+00,5.375965238452e-01
1,83,1.014960281434e+00,-3.103726994651e+00,1.618033988750e+00,1.000000000000e+00,-1.641063044560e+00,-6.216964949839e-02
1,84,1.014370364900e+00,-9.254503983314e-01,1.618033988750e+00,1.000000000000e+00,9.871920603701e-01,-1.311209623031e+00
1,85,1.013900877815e+00,1.773222683009e-01,1.618033988750e+00,1.000000000000e+00,1.614801907753e+00,2.893797209426e-01
1,86,1.013499810585e+00,5.828412265358e-01,1.618033988750e+00,1.000000000000e+00,1.369137058529e+00,9.025855931277e-01
